Geographic Level,Industry,Location,qid,label,DensityLog,FundingMedian,SuccessRate,RecentGrowth,N,Success_n,Growth_n
City,Video,Walnut,692,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video,Walnut Creek,692,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video,West Palm Beach,692,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,London,693,0.775,1.0,1.0,0.0,0.0,1.0,1.0,0.0
City,Video Advertising,Shanghai,693,0.775,1.0,1.0,0.0,0.0,1.0,1.0,0.0
City,Video Advertising,Boston,693,0.7545739585136224,0.5849625007211564,2.0,0.0,0.0,0.5,0.5,0.0
City,Video Advertising,New York,693,0.715,2.4594316186372973,1.0,-0.19999999999999996,0.0,4.5,4.5,0.0
City,Video Advertising,Amsterdam,693,0.6916666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0
City,Video Advertising,Beijing,693,0.6916666666666667,1.3219280948873626,0.0,0.0,0.0,1.5,1.5,0.0
City,Video Advertising,San Francisco,693,0.6708333333333333,1.8073549220576035,-0.25,0.0,0.0,2.5,2.5,0.0
City,Video Advertising,Berlin,693,0.65,0.0,2.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Firenze,693,0.65,0.0,4.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Fort Worth,693,0.65,0.0,3.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Needham,693,0.65,0.0,3.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Tel Aviv,693,0.65,1.0,-0.5,0.0,0.0,1.0,1.0,0.0
City,Video Advertising,Ventura,693,0.65,0.0,4.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Alexandria,693,0.608740625180289,0.5849625007211564,0.25,0.0,0.0,0.5,0.5,0.0
City,Video Advertising,Nelson,693,0.6083333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Singapore,693,0.6083333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Yoqne`Am `Illit,693,0.6083333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Tallinn,693,0.5879072918469558,0.5849625007211564,0.0,0.0,0.0,0.5,0.5,0.0
City,Video Advertising,Helsinki,693,0.5837406251802891,0.5849625007211564,1.75,-0.5,0.0,0.5,0.5,0.0
City,Video Advertising,Bengaluru,693,0.5670739585136224,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Video Advertising,Isola Delle Femmine,693,0.5666666666666667,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Montréal,693,0.5666666666666667,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Tel Aviv-Yafo,693,0.5666666666666667,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Tokyo,693,0.546240625180289,0.5849625007211564,-0.5,0.0,0.0,0.5,0.5,0.0
City,Video Advertising,Catanzaro,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Dún Laoghaire,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Munich,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Norfolk,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Palo Alto,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Santa Barbara,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Surrey,693,0.525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Brighton,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Cairo,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Madrid,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Philadelphia,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,São Paulo,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,The Woodlands,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Ullerslev,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Zrenjanin,693,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Dallas,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Kadikoy,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Rehovot,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Seoul,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Täby,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Warsaw,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Wilmington,693,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Toronto,693,0.4379072918469557,0.5849625007211564,0.0,-0.5,0.0,0.5,0.5,0.0
City,Video Advertising,Almaty,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Athens,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Barcelona,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Cheyenne,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Chicago,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Cork,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Delhi,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Fort Lauderdale,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Hull,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Irvington,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Istanbul,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Kaunas,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Kiev,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Lahore,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Lewes,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Limassol,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Manchester,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Miami,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Nairobi,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Nantes,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Noida,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Paris,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Phoenix,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Putignano,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Saint Petersburg,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Shibuya,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Washington,693,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Advertising,Los Angeles,693,0.1416666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,Seattle,693,0.1416666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,Tehran,693,0.1416666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,Boulder,693,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,Cumbernauld,693,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,Newark,693,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Advertising,San Jose,693,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,San Mateo,694,0.76062676233744,0.5849625007211564,2.75,0.0,0.0,0.5,0.5,0.0
City,Video Chat,Tokyo,694,0.7499999999999999,1.584962500721156,0.5,0.0,0.0,2.0,2.0,0.0
City,Video Chat,Montréal,694,0.7391176993415075,1.0,1.0,0.0,0.0,1.0,1.0,0.0
City,Video Chat,Miami,694,0.7356267623374401,0.5849625007211564,1.75,0.0,0.0,0.5,0.5,0.0
City,Video Chat,Dallas,694,0.6749999999999999,1.3219280948873626,-0.25,0.0,0.0,1.5,1.5,0.0
City,Video Chat,London,694,0.6749999999999999,1.3219280948873626,-0.25,0.0,0.0,1.5,1.5,0.0
City,Video Chat,San Francisco,694,0.6727272727272727,2.584962500721156,0.0,-0.09090909090909083,0.0,5.0,5.0,0.0
City,Video Chat,Amsterdam,694,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Bangalore,694,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Hackensack,694,0.65,0.0,5.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Mountain View,694,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,New City,694,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Tel Aviv,694,0.65,1.3219280948873626,0.25,-0.25,0.0,1.5,1.5,0.0
City,Video Chat,Waterloo,694,0.65,0.0,2.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,New York,694,0.6333333333333333,2.3219280948873626,0.0,-0.2222222222222222,0.0,4.0,4.0,0.0
City,Video Chat,Berkeley,694,0.61062676233744,0.5849625007211564,2.0,-0.5,0.0,0.5,0.5,0.0
City,Video Chat,Moscow,694,0.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Mumbai,694,0.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Santiago,694,0.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Wilton,694,0.6,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Seattle,694,0.56062676233744,0.5849625007211564,0.0,0.0,0.0,0.5,0.5,0.0
City,Video Chat,Edmonton,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Manchester,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Minneapolis,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Santa Barbara,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Santa Monica,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,St Louis,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Toronto,694,0.5499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Beijing,694,0.51062676233744,0.5849625007211564,-0.5,0.0,0.0,0.5,0.5,0.0
City,Video Chat,Paris,694,0.51062676233744,0.5849625007211564,-0.5,0.0,0.0,0.5,0.5,0.0
City,Video Chat,Bengaluru,694,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Netanya,694,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Seoul,694,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Hamburg,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Hanover,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Hefei,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Jersey City,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Middletown,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,New Castle,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Vadodara,694,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Barcelona,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Calgary,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Denmark,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Detroit,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Foochow,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Guangzhou,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Irvine,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Istanbul,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Las Vegas,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Los Angeles,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Miami Beach,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Oslo,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,San Ramon,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Tallinn,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Vienna,694,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Chat,Boston,694,0.25,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Zurich,694,0.2,0.0,0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Belgrade,694,0.15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Berlin,694,0.15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Herzliya,694,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Jackson,694,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Singapore,694,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,South Bend,694,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Tualatin,694,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Chat,Wroclaw,694,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Conferencing,San Jose,695,0.796240625180289,0.5849625007211564,2.75,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Seoul,695,0.7636319295281152,0.5849625007211564,2.0,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Oslo,695,0.7369565217391304,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Video Conferencing,Palo Alto,695,0.7369565217391304,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Video Conferencing,Berlin,695,0.6934782608695652,1.0,0.0,0.0,0.0,1.0,1.0,0.0
City,Video Conferencing,Paris,695,0.6766754077889847,0.5849625007211564,1.0,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Shenzhen,695,0.6766754077889847,0.5849625007211564,1.0,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Tokyo,695,0.6717391304347825,1.3219280948873626,-0.25,0.0,0.0,1.5,1.5,0.0
City,Video Conferencing,Campbell,695,0.65,0.0,3.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Graz,695,0.65,0.0,3.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Hackensack,695,0.65,0.0,5.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Heinola,695,0.65,0.0,2.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,New York,695,0.65,1.584962500721156,-0.5,0.0,0.0,2.0,2.0,0.0
City,Video Conferencing,Scottsdale,695,0.6331971469194195,0.5849625007211564,0.5,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Singapore,695,0.6331971469194195,0.5849625007211564,0.5,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,San Francisco,695,0.6309782608695652,2.700439718141092,0.0,-0.08333333333333337,0.0,5.5,5.5,0.0
City,Video Conferencing,London,695,0.6184782608695653,2.4594316186372973,0.0,-0.09999999999999998,0.0,4.5,4.5,0.0
City,Video Conferencing,Beijing,695,0.5739130434782609,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Lyon,695,0.5739130434782609,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Xiaoshan,695,0.5739130434782609,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Madrid,695,0.5679797556150717,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Montréal,695,0.5679797556150717,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Stockholm,695,0.5679797556150717,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Video Conferencing,Calgary,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Edmonton,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Lviv,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Munich,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Nanterre,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Santa Barbara,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Santa Monica,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Somerville,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Vilnius,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Washington,695,0.5304347826086956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Alexandria,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Bengaluru,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Chestnut Hill,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Denver,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Hangzhou,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Netanya,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Taipei,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Tel Aviv,695,0.4869565217391304,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Brisbane,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Fremont,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Irvine,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Jersey City,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Kosice,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Ljubljana,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Long Island City,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Los Angeles,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Lowell,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Middletown,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Plano,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Remote,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Rotterdam,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Seattle,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,St Louis,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Watford,695,0.4434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Bad Tölz,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Bellevue Hill,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Espoo,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Halifax,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Istanbul,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Jerusalem,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,La Jolla,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Manchester,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Melbourne,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Miami Beach,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Málaga,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Nanjing,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Neuchâtel,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Roubaix,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Samara,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,San Diego,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Santiago,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Surat,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Tallinn,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,The Hague,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Vienna,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Vizag,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Yancheng,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Zürich,695,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Atlanta,695,0.2897188860498543,0.5849625007211564,0.0,-0.5,0.0,0.5,0.5,0.0
City,Video Conferencing,Seongnam,695,0.1869565217391304,0.0,0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Zurich,695,0.1869565217391304,0.0,0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Falmouth,695,0.1434782608695652,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Video Conferencing,Groningen,695,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Video Editing,New York,696,0.8312499999999999,2.169925001442313,1.25,-0.125,0.0,3.5,3.5,0.0
City,Video Editing,Paris,696,0.7693796933910514,1.0,1.0,0.0,0.0,1.0,1.0,0.0
City,Video Editing,Singapore,696,0.7693796933910514,1.0,1.0,0.0,0.0,1.0,1.0,0.0
City,Video Editing,San Francisco,696,0.7529318765831302,1.3219280948873626,1.0,-0.25,0.0,1.5,1.5,0.0
City,Video Editing,London,696,0.7321428571428571,2.0000000000000004,0.5,-0.1428571428571429,0.0,3.0,3.0,0.0
City,Video Editing,Tokyo,696,0.7125,3.3923174227787602,0.0,0.0,0.0,9.5,9.5,0.0
City,Video Editing,Miami,696,0.7068796933910514,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Video Editing,Los Angeles,696,0.6525,1.584962500721156,0.0,-0.19999999999999996,0.0,2.0,2.0,0.0
City,Video Editing,Dublin,696,0.65,0.0,2.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Minneapolis,696,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Napoli,696,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Shanghai,696,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Taipei,696,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Tel Aviv-Yafo,696,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Santa Monica,696,0.6313928002764266,0.5849625007211564,0.5,0.0,0.0,0.5,0.5,0.0
City,Video Editing,Shenzhen,696,0.6313928002764266,0.5849625007211564,0.5,0.0,0.0,0.5,0.5,0.0
City,Video Editing,Helsinki,696,0.6063928002764266,0.5849625007211564,4.75,-0.5,0.0,0.5,0.5,0.0
City,Video Editing,Brisbane,696,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Editing,São Paulo,696,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Tel Aviv,696,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Editing,University Place,696,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Amsterdam,696,0.5688928002764266,0.5849625007211564,0.0,0.0,0.0,0.5,0.5,0.0
City,Video Editing,Chicago,696,0.5376428002764266,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Video Editing,Beijing,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Hobart,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Kanagawa,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Meylan,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Philadelphia,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Shibuya,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Video Editing,Wilmington,696,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
